"id","label","CoSize","RiskLevel","TSLNo","outcome"
"1454","J",NA,NA,NA,NA
"1455","J",NA,NA,NA,NA
"1456","J",NA,NA,NA,NA
"1457","J",NA,NA,NA,NA
"1458","J",NA,NA,NA,NA
"1459","J",NA,NA,NA,NA
"1460","RIH",NA,NA,NA,"Fail"
"1461","J",NA,NA,NA,NA
"1462","J",NA,NA,NA,NA
"1463","A",NA,NA,NA,"Minor"
"1464","J",NA,NA,NA,NA
"1465","A",NA,NA,NA,"Minor"
"1466","J",NA,NA,NA,NA
"1467","A",NA,NA,NA,"Minor"
"1468","J",NA,NA,NA,NA
"1469","J",NA,NA,NA,NA
"1470","J",NA,NA,NA,NA
"1471","A",NA,NA,NA,"Minor"
"1472","J",NA,NA,NA,NA
"1473","J",NA,NA,NA,NA
"1474","A",NA,NA,NA,"Minor"
"1475","J",NA,NA,NA,NA
"1476","J",NA,NA,NA,NA
"1477","J",NA,NA,NA,NA
"1478","OT",NA,NA,NA,"ExcessMT50"
"1479","J",NA,NA,NA,NA
"1480","J",NA,NA,NA,NA
"1481","A",NA,NA,NA,"Minor"
"1482","J",NA,NA,NA,NA
"1483","J",NA,NA,NA,NA
"1484","J",NA,NA,NA,NA
"1485","J",NA,NA,NA,NA
"1486","RIH",NA,NA,NA,"Pass"
"1487","J",NA,NA,NA,NA
"1488","A",NA,NA,NA,"Minor"
"1489","J",NA,NA,NA,NA
"1490","J",NA,NA,NA,NA
"1491","J",NA,NA,NA,NA
"1492","J",NA,NA,NA,NA
"1493","RIH",NA,NA,NA,"Pass"
"1494","J",NA,NA,NA,NA
"1495","A",NA,NA,NA,"Minor"
"1496","J",NA,NA,NA,NA
"1497","J",NA,NA,NA,NA
"1498","RIH",NA,NA,NA,"Fail"
"1499","A",NA,NA,NA,"Minor"
"1500","J",NA,NA,NA,NA
"1501","RIH",NA,NA,NA,"Pass"
"1502","A",NA,NA,NA,"Minor"
"1503","J",NA,NA,NA,NA
"1504","J",NA,NA,NA,NA
"1505","J",NA,NA,NA,NA
"1506","J",NA,NA,NA,NA
"1507","J",NA,NA,NA,NA
"1508","J",NA,NA,NA,NA
"1509","J",NA,NA,NA,NA
"1510","A",NA,NA,NA,"Minor"
"1511","J",NA,NA,NA,NA
"1512","RIH",NA,NA,NA,"Fail"
"1513","A",NA,NA,NA,"Minor"
"1514","J",NA,NA,NA,NA
"1515","J",NA,NA,NA,NA
"1516","RIH",NA,NA,NA,"Fail"
"1517","J",NA,NA,NA,NA
"1518","OT",NA,NA,NA,"ExcessMT50"
"1519","A",NA,NA,NA,"Minor"
"1520","J",NA,NA,NA,NA
"1521","RIH",NA,NA,NA,"Pass"
"1522","J",NA,NA,NA,NA
"1523","J",NA,NA,NA,NA
"1524","RIH",NA,NA,NA,"Pass"
"1525","J",NA,NA,NA,NA
"1526","RIH",NA,NA,NA,"Fail"
"1527","J",NA,NA,NA,NA
"1528","J",NA,NA,NA,NA
"1529","RIH",NA,NA,NA,"Fail"
"1530","J",NA,NA,NA,NA
"1531","J",NA,NA,NA,NA
"1532","J",NA,NA,NA,NA
"1533","J",NA,NA,NA,NA
"1534","RIH",NA,NA,NA,"Pass"
"1535","J",NA,NA,NA,NA
"1536","J",NA,NA,NA,NA
"1537","J",NA,NA,NA,NA
"1538","J",NA,NA,NA,NA
"1539","J",NA,NA,NA,NA
"1540","RIH",NA,NA,NA,"Pass"
"1541","J",NA,NA,NA,NA
"1542","RIH",NA,NA,NA,"Pass"
"1543","J",NA,NA,NA,NA
"1544","A",NA,NA,NA,"Minor"
"1545","J",NA,NA,NA,NA
"1546","J",NA,NA,NA,NA
"1547","J",NA,NA,NA,NA
"1548","J",NA,NA,NA,NA
"1549","OT",NA,NA,NA,"ExcessMT50"
"1550","A",NA,NA,NA,"Minor"
"1551","J",NA,NA,NA,NA
"1552","RIH",NA,NA,NA,"Fail"
"1553","J",NA,NA,NA,NA
"1554","RIH",NA,NA,NA,"Fail"
"1555","A",NA,NA,NA,"Minor"
"1556","J",NA,NA,NA,NA
"1557","RIH",NA,NA,NA,"Pass"
"1558","J",NA,NA,NA,NA
"1559","OT",NA,NA,NA,"ExcessLT50"
"1560","J",NA,NA,NA,NA
"1561","A",NA,NA,NA,"Minor"
"1562","J",NA,NA,NA,NA
"1563","A",NA,NA,NA,"Minor"
"1564","J",NA,NA,NA,NA
"1565","J",NA,NA,NA,NA
"1566","J",NA,NA,NA,NA
"1567","J",NA,NA,NA,NA
"1568","RIH",NA,NA,NA,"Pass"
"1569","A",NA,NA,NA,"Minor"
"1570","J",NA,NA,NA,NA
"1571","RIH",NA,NA,NA,"Pass"
"1572","A",NA,NA,NA,"Minor"
"1573","J",NA,NA,NA,NA
"1574","J",NA,NA,NA,NA
"1575","RIH",NA,NA,NA,"Pass"
"1576","J",NA,NA,NA,NA
"1577","J",NA,NA,NA,NA
"1578","A",NA,NA,NA,"Minor"
"1579","J",NA,NA,NA,NA
"1580","J",NA,NA,NA,NA
"1581","RIH",NA,NA,NA,"Fail"
"1582","A",NA,NA,NA,"Minor"
"1583","J",NA,NA,NA,NA
"1584","RIH",NA,NA,NA,"Pass"
"1585","OT",NA,NA,NA,"ExcessLT50"
"1586","J",NA,NA,NA,NA
"1587","J",NA,NA,NA,NA
"1588","A",NA,NA,NA,"Minor"
"1589","J",NA,NA,NA,NA
"1590","J",NA,NA,NA,NA
"1591","RIH",NA,NA,NA,"Pass"
"1592","OT",NA,NA,NA,"ExcessLT50"
"1593","J",NA,NA,NA,NA
"1594","A",NA,NA,NA,"Minor"
"1595","J",NA,NA,NA,NA
"1596","RIH",NA,NA,NA,"Pass"
"1597","A",NA,NA,NA,"Severe"
"1598","J",NA,NA,NA,NA
"1599","J",NA,NA,NA,NA
"1600","A",NA,NA,NA,"Minor"
"1601","J",NA,NA,NA,NA
"1602","J",NA,NA,NA,NA
"1603","J",NA,NA,NA,NA
"1604","J",NA,NA,NA,NA
"1605","J",NA,NA,NA,NA
"1606","A",NA,NA,NA,"Minor"
"1607","J",NA,NA,NA,NA
"1608","J",NA,NA,NA,NA
"1609","RIH",NA,NA,NA,"Fail"
"1610","A",NA,NA,NA,"Minor"
"1611","J",NA,NA,NA,NA
"1612","J",NA,NA,NA,NA
"1613","J",NA,NA,NA,NA
"1614","RIH",NA,NA,NA,"Pass"
"1615","J",NA,NA,NA,NA
"1616","J",NA,NA,NA,NA
"1617","RIH",NA,NA,NA,"Fail"
"1618","J",NA,NA,NA,NA
"1619","J",NA,NA,NA,NA
"1620","J",NA,NA,NA,NA
"1621","A",NA,NA,NA,"Minor"
"1622","J",NA,NA,NA,NA
"1623","J",NA,NA,NA,NA
"1624","RIH",NA,NA,NA,"Pass"
"1625","J",NA,NA,NA,NA
"1626","J",NA,NA,NA,NA
"1627","RIH",NA,NA,NA,"Pass"
"1628","OT",NA,NA,NA,"ExcessLT50"
"1629","J",NA,NA,NA,NA
"1630","J",NA,NA,NA,NA
"1631","OT",NA,NA,NA,"ExcessMT50"
"1632","J",NA,NA,NA,NA
"1633","J",NA,NA,NA,NA
"1634","RIH",NA,NA,NA,"Pass"
"1635","J",NA,NA,NA,NA
"1636","J",NA,NA,NA,NA
"1637","J",NA,NA,NA,NA
"1638","J",NA,NA,NA,NA
"1639","RIH",NA,NA,NA,"Pass"
"1640","OT",NA,NA,NA,"ExcessLT50"
"1641","A",NA,NA,NA,"Minor"
"1642","J",NA,NA,NA,NA
"1643","RIH",NA,NA,NA,"Pass"
"1644","J",NA,NA,NA,NA
"1645","A",NA,NA,NA,"Minor"
"1646","J",NA,NA,NA,NA
"1647","RIH",NA,NA,NA,"Pass"
"1648","J",NA,NA,NA,NA
"1649","J",NA,NA,NA,NA
"1650","RIH",NA,NA,NA,"Pass"
"1651","A",NA,NA,NA,"Minor"
"1652","J",NA,NA,NA,NA
"1653","J",NA,NA,NA,NA
"1654","J",NA,NA,NA,NA
"1655","J",NA,NA,NA,NA
"1656","OT",NA,NA,NA,"ExcessLT50"
"1657","J",NA,NA,NA,NA
"1658","RIH",NA,NA,NA,"Pass"
"1659","J",NA,NA,NA,NA
"1660","J",NA,NA,NA,NA
"1661","J",NA,NA,NA,NA
"1662","J",NA,NA,NA,NA
"1663","J",NA,NA,NA,NA
"1664","J",NA,NA,NA,NA
"1665","RIH",NA,NA,NA,"Pass"
"1666","J",NA,NA,NA,NA
"1667","J",NA,NA,NA,NA
"1668","RIH",NA,NA,NA,"Fail"
"1669","OT",NA,NA,NA,"ExcessMT50"
"1670","J",NA,NA,NA,NA
"1671","A",NA,NA,NA,"Minor"
"1672","J",NA,NA,NA,NA
"1673","J",NA,NA,NA,NA
"1674","OT",NA,NA,NA,"ExcessMT50"
"1675","J",NA,NA,NA,NA
"1676","RIH",NA,NA,NA,"Pass"
"1677","J",NA,NA,NA,NA
"1678","J",NA,NA,NA,NA
"1679","OT",NA,NA,NA,"ExcessLT50"
"1680","J",NA,NA,NA,NA
"1681","OT",NA,NA,NA,"ExcessLT50"
"1682","J",NA,NA,NA,NA
"1683","RIH",NA,NA,NA,"Pass"
"1684","A",NA,NA,NA,"Minor"
"1685","J",NA,NA,NA,NA
"1686","RIH",NA,NA,NA,"Pass"
"1687","J",NA,NA,NA,NA
"1688","OT",NA,NA,NA,"ExcessMT50"
"1689","A",NA,NA,NA,"Minor"
"1690","J",NA,NA,NA,NA
"1691","RIH",NA,NA,NA,"Pass"
"1692","A",NA,NA,NA,"Minor"
"1693","J",NA,NA,NA,NA
"1694","J",NA,NA,NA,NA
"1695","RIH",NA,NA,NA,"Pass"
"1696","OT",NA,NA,NA,"ExcessLT50"
"1697","J",NA,NA,NA,NA
"1698","RIH",NA,NA,NA,"Fail"
"1699","A",NA,NA,NA,"Minor"
"1700","J",NA,NA,NA,NA
"1701","OT",NA,NA,NA,"ExcessLT50"
"1702","J",NA,NA,NA,NA
"1703","RIH",NA,NA,NA,"Fail"
"1704","J",NA,NA,NA,NA
"1705","J",NA,NA,NA,NA
"1706","A",NA,NA,NA,"Minor"
"1707","J",NA,NA,NA,NA
"1708","OT",NA,NA,NA,"ExcessMT50"
"1709","J",NA,NA,NA,NA
"1710","J",NA,NA,NA,NA
"1711","RIH",NA,NA,NA,"Pass"
"1712","A",NA,NA,NA,"Minor"
"1713","J",NA,NA,NA,NA
"1714","J",NA,NA,NA,NA
"1715","RIH",NA,NA,NA,"Fail"
"1716","J",NA,NA,NA,NA
"1717","J",NA,NA,NA,NA
"1718","OT",NA,NA,NA,"ExcessLT50"
"1719","J",NA,NA,NA,NA
"1720","J",NA,NA,NA,NA
"1721","J",NA,NA,NA,NA
"1722","RIH",NA,NA,NA,"Pass"
"1723","J",NA,NA,NA,NA
"1724","J",NA,NA,NA,NA
"1725","J",NA,NA,NA,NA
"1726","J",NA,NA,NA,NA
"1727","RIH",NA,NA,NA,"Pass"
"1728","J",NA,NA,NA,NA
"1729","J",NA,NA,NA,NA
"1730","J",NA,NA,NA,NA
"1731","J",NA,NA,NA,NA
"1732","RIH",NA,NA,NA,"Pass"
"1733","J",NA,NA,NA,NA
"1734","RIH",NA,NA,NA,"Fail"
"1735","A",NA,NA,NA,"Minor"
"1736","J",NA,NA,NA,NA
"1737","J",NA,NA,NA,NA
"1738","J",NA,NA,NA,NA
"1739","RIH",NA,NA,NA,"Fail"
"1740","J",NA,NA,NA,NA
"1741","RIH",NA,NA,NA,"Pass"
"1742","OT",NA,NA,NA,"ExcessLT50"
"1743","J",NA,NA,NA,NA
"1744","RIH",NA,NA,NA,"Pass"
"1745","J",NA,NA,NA,NA
"1746","J",NA,NA,NA,NA
"1747","J",NA,NA,NA,NA
"1748","RIH",NA,NA,NA,"Pass"
"1749","J",NA,NA,NA,NA
"1750","J",NA,NA,NA,NA
"1751","J",NA,NA,NA,NA
"1752","J",NA,NA,NA,NA
"1753","J",NA,NA,NA,NA
"1754","J",NA,NA,NA,NA
"1755","OT",NA,NA,NA,"ExcessLT50"
"1756","J",NA,NA,NA,NA
"1757","J",NA,NA,NA,NA
"1758","J",NA,NA,NA,NA
"1759","J",NA,NA,NA,NA
"1760","RIH",NA,NA,NA,"Pass"
"1761","J",NA,NA,NA,NA
"1762","J",NA,NA,NA,NA
"1763","J",NA,NA,NA,NA
"1764","A",NA,NA,NA,"Minor"
"1765","J",NA,NA,NA,NA
"1766","J",NA,NA,NA,NA
"1767","RIH",NA,NA,NA,"Pass"
"1768","J",NA,NA,NA,NA
"1769","RIH",NA,NA,NA,"Pass"
"1770","J",NA,NA,NA,NA
"1771","J",NA,NA,NA,NA
"1772","A",NA,NA,NA,"Minor"
"1773","J",NA,NA,NA,NA
"1774","J",NA,NA,NA,NA
"1775","RIH",NA,NA,NA,"Pass"
"1776","J",NA,NA,NA,NA
"1777","RIH",NA,NA,NA,"Fail"
"1778","OT",NA,NA,NA,"ExcessLT50"
"1779","A",NA,NA,NA,"Minor"
"1780","J",NA,NA,NA,NA
"1781","J",NA,NA,NA,NA
"1782","OT",NA,NA,NA,"ExcessMT50"
"1783","A",NA,NA,NA,"Severe"
"1784","J",NA,NA,NA,NA
"1785","J",NA,NA,NA,NA
"1786","A",NA,NA,NA,"Minor"
"1787","J",NA,NA,NA,NA
"1788","A",NA,NA,NA,"Minor"
"1789","J",NA,NA,NA,NA
"1790","A",NA,NA,NA,"Minor"
"1791","J",NA,NA,NA,NA
"1792","J",NA,NA,NA,NA
"1793","J",NA,NA,NA,NA
"1794","A",NA,NA,NA,"Minor"
"1795","J",NA,NA,NA,NA
"1796","J",NA,NA,NA,NA
"1797","J",NA,NA,NA,NA
"1798","RIH",NA,NA,NA,"Pass"
"1799","J",NA,NA,NA,NA
"1800","RIH",NA,NA,NA,"Pass"
"1801","J",NA,NA,NA,NA
"1802","J",NA,NA,NA,NA
"1803","OT",NA,NA,NA,"ExcessMT50"
"1804","J",NA,NA,NA,NA
"1805","J",NA,NA,NA,NA
"1806","J",NA,NA,NA,NA
"1807","J",NA,NA,NA,NA
"1808","A",NA,NA,NA,"Minor"
"1809","J",NA,NA,NA,NA
"1810","A",NA,NA,NA,"Minor"
"1811","J",NA,NA,NA,NA
"1812","J",NA,NA,NA,NA
"1813","J",NA,NA,NA,NA
"1814","RIH",NA,NA,NA,"Pass"
"1815","J",NA,NA,NA,NA
"1816","J",NA,NA,NA,NA
"1817","J",NA,NA,NA,NA
"1818","RIH",NA,NA,NA,"Pass"
"1819","J",NA,NA,NA,NA
"1820","J",NA,NA,NA,NA
"1821","J",NA,NA,NA,NA
"1822","J",NA,NA,NA,NA
"1823","A",NA,NA,NA,"Minor"
"1824","J",NA,NA,NA,NA
"1825","OT",NA,NA,NA,"ExcessLT50"
"1826","J",NA,NA,NA,NA
"1827","RIH",NA,NA,NA,"Fail"
"1828","OT",NA,NA,NA,"ExcessLT50"
"1829","J",NA,NA,NA,NA
"1830","J",NA,NA,NA,NA
"1831","J",NA,NA,NA,NA
"1832","RIH",NA,NA,NA,"Pass"
"1833","J",NA,NA,NA,NA
"1834","RIH",NA,NA,NA,"Pass"
"1835","A",NA,NA,NA,"Minor"
"1836","J",NA,NA,NA,NA
"1837","A",NA,NA,NA,"Minor"
"1838","J",NA,NA,NA,NA
"1839","J",NA,NA,NA,NA
"1840","OT",NA,NA,NA,"ExcessLT50"
"1841","J",NA,NA,NA,NA
"1842","J",NA,NA,NA,NA
"1843","J",NA,NA,NA,NA
"1844","RIH",NA,NA,NA,"Pass"
"1845","A",NA,NA,NA,"Severe"
"1846","J",NA,NA,NA,NA
"1847","RIH",NA,NA,NA,"Fail"
"1848","OT",NA,NA,NA,"ExcessMT50"
"1849","J",NA,NA,NA,NA
"1850","RIH",NA,NA,NA,"Fail"
"1851","A",NA,NA,NA,"Minor"
"1852","J",NA,NA,NA,NA
"1853","RIH",NA,NA,NA,"Pass"
"1854","J",NA,NA,NA,NA
"1855","J",NA,NA,NA,NA
"1856","J",NA,NA,NA,NA
"1857","RIH",NA,NA,NA,"Pass"
"1858","J",NA,NA,NA,NA
"1859","RIH",NA,NA,NA,"Pass"
"1860","J",NA,NA,NA,NA
"1861","RIH",NA,NA,NA,"Pass"
"1862","A",NA,NA,NA,"Minor"
"1863","J",NA,NA,NA,NA
"1864","RIH",NA,NA,NA,"Fail"
"1865","OT",NA,NA,NA,"ExcessMT50"
"1866","J",NA,NA,NA,NA
"1867","RIH",NA,NA,NA,"Pass"
"1868","OT",NA,NA,NA,"ExcessLT50"
"1869","J",NA,NA,NA,NA
"1870","OT",NA,NA,NA,"ExcessLT50"
"1871","A",NA,NA,NA,"Minor"
"1872","J",NA,NA,NA,NA
"1873","RIH",NA,NA,NA,"Pass"
"1874","J",NA,NA,NA,NA
"1875","J",NA,NA,NA,NA
"1876","RIH",NA,NA,NA,"Fail"
"1877","J",NA,NA,NA,NA
"1878","J",NA,NA,NA,NA
"1879","J",NA,NA,NA,NA
"1880","OT",NA,NA,NA,"ExcessMT50"
"1881","J",NA,NA,NA,NA
"1882","RIH",NA,NA,NA,"Pass"
"1883","J",NA,NA,NA,NA
"1884","J",NA,NA,NA,NA
"1885","J",NA,NA,NA,NA
"1886","J",NA,NA,NA,NA
"1887","RIH",NA,NA,NA,"Pass"
"1888","J",NA,NA,NA,NA
"1889","RIH",NA,NA,NA,"Fail"
"1890","J",NA,NA,NA,NA
"1891","J",NA,NA,NA,NA
"1892","J",NA,NA,NA,NA
"1893","RIH",NA,NA,NA,"Pass"
"1894","J",NA,NA,NA,NA
"1895","A",NA,NA,NA,"Severe"
"1896","J",NA,NA,NA,NA
"1897","RIH",NA,NA,NA,"Pass"
"1898","J",NA,NA,NA,NA
"1899","OT",NA,NA,NA,"ExcessLT50"
"1900","J",NA,NA,NA,NA
"1901","RIH",NA,NA,NA,"Pass"
"1902","J",NA,NA,NA,NA
"1903","A",NA,NA,NA,"Minor"
"1904","J",NA,NA,NA,NA
"1905","J",NA,NA,NA,NA
"1906","J",NA,NA,NA,NA
"1907","OT",NA,NA,NA,"ExcessLT50"
"1908","J",NA,NA,NA,NA
"1909","RIH",NA,NA,NA,"Pass"
"1910","J",NA,NA,NA,NA
"1911","J",NA,NA,NA,NA
"1912","RIH",NA,NA,NA,"Fail"
"1913","A",NA,NA,NA,"Minor"
"1914","J",NA,NA,NA,NA
"1915","J",NA,NA,NA,NA
"1916","RIH",NA,NA,NA,"Pass"
"1917","OT",NA,NA,NA,"ExcessMT50"
"1918","A",NA,NA,NA,"Minor"
"1919","J",NA,NA,NA,NA
"1920","J",NA,NA,NA,NA
"1921","J",NA,NA,NA,NA
"1922","J",NA,NA,NA,NA
"1923","J",NA,NA,NA,NA
"1924","OT",NA,NA,NA,"ExcessMT50"
"1925","A",NA,NA,NA,"Minor"
"1926","J",NA,NA,NA,NA
"1927","J",NA,NA,NA,NA
"1928","J",NA,NA,NA,NA
"1929","J",NA,NA,NA,NA
"1930","RIH",NA,NA,NA,"Pass"
"1931","A",NA,NA,NA,"Minor"
"1932","J",NA,NA,NA,NA
"1933","J",NA,NA,NA,NA
"1934","RIH",NA,NA,NA,"Pass"
"1935","J",NA,NA,NA,NA
"1936","RIH",NA,NA,NA,"Fail"
"1937","J",NA,NA,NA,NA
"1938","RIH",NA,NA,NA,"Pass"
"1939","J",NA,NA,NA,NA
"1940","J",NA,NA,NA,NA
"1941","A",NA,NA,NA,"Minor"
"1942","J",NA,NA,NA,NA
"1943","RIH",NA,NA,NA,"Pass"
"1944","A",NA,NA,NA,"Minor"
"1945","J",NA,NA,NA,NA
"1946","J",NA,NA,NA,NA
"1947","J",NA,NA,NA,NA
"1948","J",NA,NA,NA,NA
"1949","OT",NA,NA,NA,"ExcessMT50"
"1950","J",NA,NA,NA,NA
"1951","A",NA,NA,NA,"Minor"
"1952","J",NA,NA,NA,NA
"1953","OT",NA,NA,NA,"ExcessLT50"
"1954","A",NA,NA,NA,"Minor"
"1955","J",NA,NA,NA,NA
"1956","A",NA,NA,NA,"Minor"
"1957","J",NA,NA,NA,NA
"1958","RIH",NA,NA,NA,"Pass"
"1959","J",NA,NA,NA,NA
"1960","A",NA,NA,NA,"Minor"
"1961","J",NA,NA,NA,NA
"1962","J",NA,NA,NA,NA
"1963","RIH",NA,NA,NA,"Pass"
"1964","J",NA,NA,NA,NA
"1965","OT",NA,NA,NA,"ExcessLT50"
"1966","J",NA,NA,NA,NA
"1967","J",NA,NA,NA,NA
"1968","J",NA,NA,NA,NA
"1969","RIH",NA,NA,NA,"Pass"
"1970","J",NA,NA,NA,NA
"1971","A",NA,NA,NA,"Minor"
"1972","J",NA,NA,NA,NA
"1973","OT",NA,NA,NA,"ExcessMT50"
"1974","J",NA,NA,NA,NA
"1975","RIH",NA,NA,NA,"Pass"
"1976","J",NA,NA,NA,NA
"1977","J",NA,NA,NA,NA
"1978","J",NA,NA,NA,NA
"1979","J",NA,NA,NA,NA
"1980","J",NA,NA,NA,NA
"1981","RIH",NA,NA,NA,"Pass"
"1982","OT",NA,NA,NA,"ExcessMT50"
"1983","J",NA,NA,NA,NA
"1984","RIH",NA,NA,NA,"Pass"
"1985","J",NA,NA,NA,NA
"1986","RIH",NA,NA,NA,"Fail"
"1987","J",NA,NA,NA,NA
"1988","J",NA,NA,NA,NA
"1989","J",NA,NA,NA,NA
"1990","RIH",NA,NA,NA,"Pass"
"1991","J",NA,NA,NA,NA
"1992","J",NA,NA,NA,NA
"1993","J",NA,NA,NA,NA
"1994","J",NA,NA,NA,NA
"1995","J",NA,NA,NA,NA
"1996","A",NA,NA,NA,"Minor"
"1997","J",NA,NA,NA,NA
"1998","J",NA,NA,NA,NA
"1999","J",NA,NA,NA,NA
"2000","RIH",NA,NA,NA,"Pass"
"2001","OT",NA,NA,NA,"ExcessMT50"
"2002","A",NA,NA,NA,"Minor"
"2003","J",NA,NA,NA,NA
"2004","RIH",NA,NA,NA,"Pass"
"2005","J",NA,NA,NA,NA
"2006","J",NA,NA,NA,NA
"2007","J",NA,NA,NA,NA
"2008","RIH",NA,NA,NA,"Pass"
"2009","J",NA,NA,NA,NA
"2010","J",NA,NA,NA,NA
"2011","A",NA,NA,NA,"Minor"
"2012","J",NA,NA,NA,NA
"2013","J",NA,NA,NA,NA
"2014","J",NA,NA,NA,NA
"2015","J",NA,NA,NA,NA
"2016","J",NA,NA,NA,NA
"2017","RIH",NA,NA,NA,"Pass"
"2018","J",NA,NA,NA,NA
"2019","J",NA,NA,NA,NA
"2020","J",NA,NA,NA,NA
"2021","A",NA,NA,NA,"Severe"
"2022","J",NA,NA,NA,NA
"2023","J",NA,NA,NA,NA
"2024","RIH",NA,NA,NA,"Pass"
"2025","A",NA,NA,NA,"Minor"
"2026","J",NA,NA,NA,NA
"2027","J",NA,NA,NA,NA
"2028","A",NA,NA,NA,"Severe"
"2029","J",NA,NA,NA,NA
"2030","RIH",NA,NA,NA,"Pass"
"2031","OT",NA,NA,NA,"ExcessLT50"
"2032","J",NA,NA,NA,NA
"2033","RIH",NA,NA,NA,"Pass"
"2034","J",NA,NA,NA,NA
"2035","J",NA,NA,NA,NA
"2036","J",NA,NA,NA,NA
"2037","J",NA,NA,NA,NA
"2038","J",NA,NA,NA,NA
"2039","J",NA,NA,NA,NA
"2040","A",NA,NA,NA,"Minor"
"2041","J",NA,NA,NA,NA
"2042","J",NA,NA,NA,NA
"2043","J",NA,NA,NA,NA
"2044","OT",NA,NA,NA,"ExcessLT50"
"2045","A",NA,NA,NA,"Minor"
"2046","J",NA,NA,NA,NA
"2047","J",NA,NA,NA,NA
"2048","J",NA,NA,NA,NA
"2049","RIH",NA,NA,NA,"Fail"
"2050","J",NA,NA,NA,NA
"2051","OT",NA,NA,NA,"ExcessLT50"
"2052","A",NA,NA,NA,"Minor"
"2053","J",NA,NA,NA,NA
"2054","RIH",NA,NA,NA,"Pass"
"2055","J",NA,NA,NA,NA
"2056","RIH",NA,NA,NA,"Pass"
"2057","A",NA,NA,NA,"Minor"
"2058","J",NA,NA,NA,NA
"2059","J",NA,NA,NA,NA
"2060","A",NA,NA,NA,"Minor"
"2061","J",NA,NA,NA,NA
"2062","J",NA,NA,NA,NA
"2063","OT",NA,NA,NA,"ExcessLT50"
"2064","J",NA,NA,NA,NA
"2065","RIH",NA,NA,NA,"Pass"
"2066","A",NA,NA,NA,"Minor"
"2067","J",NA,NA,NA,NA
"2068","A",NA,NA,NA,"Minor"
"2069","J",NA,NA,NA,NA
"2070","OT",NA,NA,NA,"ExcessLT50"
"2071","J",NA,NA,NA,NA
"2072","RIH",NA,NA,NA,"Fail"
"2073","J",NA,NA,NA,NA
"2074","RIH",NA,NA,NA,"Pass"
"2075","J",NA,NA,NA,NA
"2076","OT",NA,NA,NA,"ExcessLT50"
"2077","J",NA,NA,NA,NA
"2078","RIH",NA,NA,NA,"Pass"
"2079","J",NA,NA,NA,NA
"2080","J",NA,NA,NA,NA
"2081","J",NA,NA,NA,NA
"2082","A",NA,NA,NA,"Minor"
"2083","J",NA,NA,NA,NA
"2084","RIH",NA,NA,NA,"Pass"
"2085","OT",NA,NA,NA,"ExcessLT50"
"2086","J",NA,NA,NA,NA
"2087","J",NA,NA,NA,NA
"2088","J",NA,NA,NA,NA
"2089","RIH",NA,NA,NA,"Pass"
"2090","OT",NA,NA,NA,"ExcessLT50"
"2091","J",NA,NA,NA,NA
"2092","J",NA,NA,NA,NA
"2093","OT",NA,NA,NA,"ExcessLT50"
"2094","J",NA,NA,NA,NA
"2095","OT",NA,NA,NA,"ExcessLT50"
"2096","J",NA,NA,NA,NA
"2097","J",NA,NA,NA,NA
"2098","A",NA,NA,NA,"Minor"
"2099","J",NA,NA,NA,NA
"2100","J",NA,NA,NA,NA
"2101","J",NA,NA,NA,NA
"2102","J",NA,NA,NA,NA
"2103","J",NA,NA,NA,NA
"2104","OT",NA,NA,NA,"ExcessLT50"
"2105","J",NA,NA,NA,NA
"2106","RIH",NA,NA,NA,"Fail"
"2107","J",NA,NA,NA,NA
"2108","RIH",NA,NA,NA,"Pass"
"2109","A",NA,NA,NA,"Minor"
"2110","J",NA,NA,NA,NA
"2111","J",NA,NA,NA,NA
"2112","OT",NA,NA,NA,"ExcessLT50"
"2113","J",NA,NA,NA,NA
"2114","J",NA,NA,NA,NA
"2115","A",NA,NA,NA,"Minor"
"2116","J",NA,NA,NA,NA
"2117","J",NA,NA,NA,NA
"2118","J",NA,NA,NA,NA
"2119","RIH",NA,NA,NA,"Pass"
"2120","J",NA,NA,NA,NA
"2121","J",NA,NA,NA,NA
"2122","A",NA,NA,NA,"Minor"
"2123","J",NA,NA,NA,NA
"2124","RIH",NA,NA,NA,"Pass"
"2125","A",NA,NA,NA,"Minor"
"2126","J",NA,NA,NA,NA
"2127","RIH",NA,NA,NA,"Pass"
"2128","J",NA,NA,NA,NA
"2129","RIH",NA,NA,NA,"Pass"
"2130","J",NA,NA,NA,NA
"2131","J",NA,NA,NA,NA
"2132","J",NA,NA,NA,NA
"2133","RIH",NA,NA,NA,"Pass"
"2134","J",NA,NA,NA,NA
"2135","OT",NA,NA,NA,"ExcessLT50"
"2136","A",NA,NA,NA,"Minor"
"2137","J",NA,NA,NA,NA
"2138","J",NA,NA,NA,NA
"2139","A",NA,NA,NA,"Minor"
"2140","J",NA,NA,NA,NA
"2141","RIH",NA,NA,NA,"Pass"
"2142","J",NA,NA,NA,NA
"2143","A",NA,NA,NA,"Minor"
"2144","J",NA,NA,NA,NA
"2145","J",NA,NA,NA,NA
"2146","J",NA,NA,NA,NA
"2147","J",NA,NA,NA,NA
"2148","RIH",NA,NA,NA,"Pass"
"2149","J",NA,NA,NA,NA
"2150","A",NA,NA,NA,"Severe"
"2151","J",NA,NA,NA,NA
"2152","J",NA,NA,NA,NA
"2153","J",NA,NA,NA,NA
"2154","J",NA,NA,NA,NA
